utterance_ID,text,emotion,speaker
2679,"Oh come on , we just had this huge fight , all right , do not I have to wait a while ?",sadness,Ross
2680,"Hey , this is not like swimming after you eat , pick up the phone ! !",anger,Chandler
2681,You know that whole swimming thing is a myth .,neutral,Chandler
2682,"Yeah , tell that to my Uncle Lenny .",neutral,Joey
2683,Why ? What happened to him ?,neutral,Chandler
2684,"Nothing , he is just really believes in that .",neutral,Joey
2685,Ameri ... can .,neutral,Phoebe
2686,Ameri ... ccan .,neutral,Sergei
2687,Ameri ... can . You know it is a very hard language .,neutral,Phoebe
2688,"Wow , I have the spirit of an old Indian women living in mine .",neutral,Phoebe
2689,So then you know ?,neutral,Monica
2690,"The mailman was downstairs , so I brought up your mail .",neutral,Phoebe
2691,"Oh , good . Thanks .",joy,Monica
2692,Now what is Fabutec ?,neutral,Phoebe
2693,"Okay , all right do not judge me to much .",fear,Monica
2694,Okay ?,neutral,Monica
2695,"Um , but I saw this info ... mercial , and um , I swear to you I have never ... ever bought anything on TV before , except for this mop .",neutral,Monica
2696,"But there was this stuff on leg waxing , it just , it looked so amazing ...",joy,Monica
2697,"Oh , it is incredible ! I so want to be a Waxine girl .",joy,Phoebe
2698,I know ! !,joy,Monica
2699,God . Do you think it really does not hurt ? How can they do that ?,fear,Phoebe
2700,Hello ! Organic substances recently discovered in the depths of the rain forest !,joy,Monica
2701,They have the best stuff in there .,neutral,Phoebe
2702,"After applying the Waxine and linen strips to leg number one ,",neutral,Phoebe
2703,Did that !,joy,Monica
2704,Grasp one of the linen strips by its easy grab tab and pull it off in one quick pain free motion .,neutral,Phoebe
2705,Okay . Ow ! ! ! ! ! Ow ... oh ... oh !,surprise,Monica
2706,Was it not pain ... free ?,surprise,Phoebe
2707,"No . It was painful . Oh my God , they should call it Pain ... zine , now with a little wax .",disgust,Monica
2708,"Huh , well , the girls in the satin nighties on the commercial do not seem to think it is that bad .",neutral,Phoebe
2709,That is because their nerves are probably deadened from being so stupid .,anger,Monica
2710,"But hey , you know if you do not believe me , please , by my guest .",neutral,Monica
2711,Ow ... ow ... ow ... ow ! Oh my God ! ! !,surprise,Phoebe
2712,Chloe ? Hi ...,neutral,Ross
2713,Is this about me taking your watch ?,fear,Chloe
2714,You took my watch ?,surprise,Ross
2715,"I am sorry , I do that .",sadness,Chloe
2716,"Just you keep it , listen did you , did you tell anyone about us ?",fear,Ross
2717,"Oh no . I feel it is not really anybody business , you know .",neutral,Chloe
2718,"Exactly . So you did not , did not mention anything to Issac right ?",fear,Ross
2719,"Oh , well I tell Issac everything .",neutral,Chloe
2720,"You tell , of course you do . Issac . Issac . Hey , Issac . Issac , hi ! You know we have not actually met ...",sadness,Ross
2721,You dog !,joy,Issac
2722,"Yes , I suppose I am a dog . But Issac , see I ... I happen to have a girlfriend .",neutral,Ross
2723,"Oh right , that Rachel chick from the coffee place .",neutral,Issac
2724,"Yeah , that is the one . Listen , I do not want to hurt her .",neutral,Ross
2725,"Oh , hey , man I know , does not matter how much we love em , monogamy is too cruel a rule .",sadness,Issac
2726,"Yeah . Listen , can you keep this information to yourself ?",neutral,Ross
2727,"Aw , no problem dude . You know we got to look out for each other . We are the same , you and me .",joy,Issac
2728,"Actually , no , we are not .",neutral,Ross
2729,"Yeah , we are .",joy,Issac
2730,"No , we are not .",neutral,Ross
2731,"Yeah , we are .",joy,Issac
2732,"No , we are not ! !",anger,Ross
2733,"Okay , we are not .",neutral,Issac
2734,Right .,neutral,Ross
2735,"But , we are .",neutral,Issac
2736,Fine . I just need to know that you are not gonna tell your sister .,neutral,Ross
2737,I can promise not to tell her again .,neutral,Issac
2738,"Look , look , there is got to be a way we can work past this .",sadness,Ross
2739,"Okay , I can not imagine , I can not imagine my life without you .",fear,Ross
2740,"Without , without these arms , and your face , and this heart .",sadness,Ross
2741,"Your good heart Rach , and , and ...",sadness,Ross
2742,No .,sadness,Rachel
2743,"I can not , you are a totally different person to me now .",sadness,Rachel
2744,"I used to think of you as somebody that would never , ever hurt me , ever .",sadness,Rachel
2745,"God , and now I just can not stop picturing with her , I can not , it does not matter what you say , or what you do , Ross .",sadness,Rachel
2746,"It is just changed , everything .",sadness,Rachel
2747,Forever .,sadness,Rachel
2748,"Yeah , but this can not be it , I mean .",sadness,Ross
2749,Then how come it is ?,sadness,Rachel
2750,Let get the show on it !,joy,Monica
2751,"Okay , let me just get a cup of coffee .",neutral,Rachel
2752,"Oh Rachel , I know the best coffee house and it is sooo close .",neutral,Monica
2753,Closer than here ?,neutral,Rachel
2754,"Oh , hey , look , I found coffee ! Okay , let skedaddle .",joy,Phoebe
2755,"Wait , I am not just gonna drink somebody old coffee .",disgust,Rachel
2756,"Okay , your highness .",neutral,Phoebe
2757,"Um , Rachel I am really sorry . That is okay , do you wanna get back together ? Yeah , okay . Did anyone else hear that ? !",surprise,Phoebe
2758,Why ? Do you think he is still mad at us ?,surprise,Monica
2759,Well he is probably mad after you called him this morning to borrow his goggles .,disgust,Chandler
2760,What ? Mine are not tinted .,surprise,Joey
2761,"Umm , candles , champagne , yeah anniversaries are great .",joy,Ross
2762,"Cause you know love lasts forever , you know .",joy,Ross
2763,"Nothing like it in this lifetime , money in the bank , so Rachel and I broke up .",sadness,Ross
2764,"Oh God , Ross I am so sorry .",sadness,Carol
2765,"You know what , I want to talk to you about this so much , but we should probably do it when we could really get into it , are you free for dinner tomorrow night ?",neutral,Carol
2766,"Oh yeah , I would love that .",joy,Ross
2767,"Oh , great ! Me too .",joy,Carol
2768,I guess it all started when Rachel got this new job .,neutral,Ross
2769,"Okay , yeah . Triple A can pick us up .",neutral,Phoebe
2770,"Yeah , what town are we near ?",neutral,Phoebe
2771,"Freemont . West ... Westmont , ah Westburg ?",neutral,Monica
2772,Then why are you answering ? Do you at least know what route we are on ?,anger,Phoebe
2773,"Yeah , we are definitely on Route 27 .",neutral,Rachel
2774,"Okay . We are at a rest stop on Route 27 . Okay . There is no Route 27 . Okay , either 93 or 76 ?",neutral,Phoebe
2775,"I do not know , I am sorry , I always slept in the back when we drove up here .",sadness,Rachel
2776,"Hey , can you send somebody up and down 76 and check every rest stop , and , and also 93 ?",neutral,Phoebe
2777,Okay !,neutral,Phoebe
2778,"Yeah , no they do not do that .",neutral,Phoebe
2779,"Ugh , okay , well somebody will come and save us .",neutral,Rachel
2780,Who ?,anger,Monica
2781,I mean have you seen a car come by here in the last hour and a half ?,fear,Monica
2782,"I think we should call Ross , maybe he can get a car and come pick us up .",neutral,Monica
2783,"No ! No , I am not getting in a car with Ross , we will just have to live here !",anger,Rachel
2784,But it is so cold .,fear,Phoebe
2785,"No you guys , I am not getting in a car with him , you will have to think of something else .",anger,Rachel
2786,"Oh good , oh Joey and Chandler are back .",joy,Phoebe
2787,So the going for help went well ?,neutral,Monica
2788,... right ?,anger,Ross
2789,Right ?,anger,Ross
2790,"I mean it is pretty unbelievable you know , I mean they just took off , took off without even looking back .",anger,Ross
2791,"You know I do not , I do not need them , huh , I have got you guys now as friends , you and Susan .",anger,Ross
2792,"Ah , Susan will be so pleased .",joy,Carol
2793,717 ? Where is 717 ?,surprise,Ross
2794,"Hey , you have have more of these for Susan right ?",neutral,Ross
2795,"No . But it is okay , I will just put out pickles or something .",neutral,Carol
2796,"Ross , thank God .",joy,Phoebe
2797,"Pheebs ? What , why are you whispering ?",surprise,Ross
2798,I ate a bug .,sadness,Phoebe
2799,"Hey Rach , the tampons here are only a penny . Let stock up .",joy,Monica
2800,"Listen Ross , we ran out of gas , and we do not know where we are , so we can not get a tow truck .",fear,Phoebe
2801,"Oh , now you want a favour ?",joy,Ross
2802,"Yes , please .",neutral,Phoebe
2803,"Well , oh , I am sorry your car broke down Pheebs , but I am a little too busy with some of my real friends right now , but please call to let me know you got home safely okay ?",anger,Ross
2804,"Phoebe , hang on a second . Here , take my car , go pick up your friends .",neutral,Carol
2805,"No , I am not gonna pick them up .",anger,Ross
2806,"Listen , we both know you are gonna do it cause you are not a jerk .",anger,Carol
2807,"So you can either sulk here for a half hour and then go pick them up , or save us both time and sulk in the car .",anger,Carol
2808,"No , Rachel does not want me to ...",anger,Ross
2809,"Look , I ... I ... I am sorry that Rachel dumped you cause she fell in love with that Mark guy , and you are the innocent victim in all of this , but do not punish your friends for what Rachel did to you .",anger,Carol
2810,"Yeah , you are right .",neutral,Ross
2811,Ugh . Ross !,disgust,Carol
2812,Hi ! Sorry I am late . Were you sleeping ?,sadness,Ross
2813,"Ahh , nooo ! !",joy,Carol
2814,"Oh , great !",joy,Ross
2815,"Listen , oh I had to get you a whole new battery .",neutral,Ross
2816,"I got you the best one I could , cause that is not where you want to skimp .",neutral,Ross
2817,"You are a genius , Ross .",joy,Carol
2818,"Yeah , well it came to about $ 112 , but what the hell , just call it an even 110 ?",neutral,Ross
2819,"Okay , I will pay you tomorrow .",neutral,Carol
2820,"So they ah , they all took off , it was pretty hard watching them go , you know ?",sadness,Ross
2821,"Yeah , okay , bye .",neutral,Carol
2822,So I am gonna take off then !,neutral,Ross
2823,"And you know what , I just realised , in the last year I have only gone out with two guys , Richard and Julio .",surprise,Monica
2824,"You gotta help me out here , you gotta set me up , you gotta get me back in the game .",sadness,Monica
2825,"Well , that should not be a problem . I mean I work in fashion and all I meet are eligible straight men .",neutral,Rachel
2826,"Pete , can I get you something else ?",neutral,Monica
2827,"Yeah , a slice of cheesecake and ... and a date if you are given em out .",neutral,Pete
2828,Have not you and I covered that topic ?,neutral,Monica
2829,"Hmm , come on , you just said to her that you ...",neutral,Pete
2830,"Aww , the only reason you want to go out with me because my blond wig , and the big boobs , and the fact that I serve you food .",joy,Monica
2831,"Well , if that were true , I would dating my Aunt Ruth .",joy,Pete
2832,And the two times we went out were just plain awkward .,sadness,Pete
2833,"Come on , you think she should go out with me , do not you ?",neutral,Pete
2834,"Well , I mean , are you sure you want to go out with her ?",neutral,Rachel
2835,"I mean that ai not a pretty picture in the morning , you know what I mean .",disgust,Rachel
2836,"That wig all in disarray , and boobs flung over the night stand , you know .",disgust,Rachel
2837,"I mean really , think about it .",neutral,Monica
2838,"Ho ... ho , I will .",neutral,Pete
2839,"Okay , I am gonna go get Frank .",neutral,Phoebe
2840,"So , we are walking down the street and I turn to you and I say , "" Hey , let go hang out at Totally Nude Nudes , "" remember ?",neutral,Joey
2841,"And then , and then , you turn to me and say , "" Nah , let just hang out at your place . "" Well , that was a nice move dumb ass .",joy,Joey
2842,Here you go .,neutral,Gunther
2843,Thank you .,joy,Rachel
2844,Hi !,joy,Mark
2845,"Hi ! All right , let go shoppin ! !",joy,Rachel
2846,"Um , you know , before we go ah , there is something I need to say .",fear,Mark
2847,"Oh , okay .",neutral,Rachel
2848,"I have kinda of had this ah , this crush on you .",fear,Mark
2849,"But since you were with Ross , I ... I did not do anything about it .",neutral,Mark
2850,"But , now that you are not , I would really like to ask you out sometime .",joy,Mark
2851,"So ... so that is ... that is what I am doing , now .",fear,Mark
